GeoAreaName,Region,ISOalpha3,TimePeriod,court,Typeofoccupation,SDG1671C_Female,SDG1671C_Male,male,female,total,female_share,male_share,age_under_35,between_35_44,between_45_54,between_55_64,above_65,age_under_45_proportional,not_disabled,disabled,group_a,group_b,group_c,age_under_45_ratio,disability_proportional,group_a_proportional,group_b_proportional,group_c_proportional,Source,FootNote
Iceland,Northern America and Europe,ISL,2022,low,Judges,0.90476191,1.09523809,23,19,42,0.452380955,0.547619045,,,,,,,,,,,,,,,,,Council of Europe CEPEJ-STAT,
Iceland,Northern America and Europe,ISL,2022,supreme,Judges,0.857142866,1.142857194,4,3,7,0.428571433,0.571428597,,,,,,,,,,,,,,,,,Council of Europe CEPEJ-STAT,
Iceland,Northern America and Europe,ISL,2022,high,Judges,0.800000012,1.200000048,9,6,15,0.400000006,0.600000024,,,,,,,,,,,,,,,,,Council of Europe CEPEJ-STAT,
India,Central Asia and Southern Asia,IND,2021,supreme,Judges,0.24242425,1.75757575,29,4,33,0.121212125,0.878787875,,,,,,,,,,,,,,,,,NSO Report: Women and Men in India,
India,Central Asia and Southern Asia,IND,2022,supreme,Judges,0.206896558,1.793103456,26,3,29,0.103448279,0.896551728,,,,,,,,,,,,,,,,,NSO Report: Women and Men in India,
India,Central Asia and Southern Asia,IND,2024,supreme,Judges,0.121212125,1.878787875,31,2,33,0.060606062,0.939393938,,,,,,,,,,,,,,,,,"Supreme Court of India, https://www.sci.gov.in/chief-justice-judges/",
Iraq,Western Asia and Northern Africa,IRQ,2022,total,Judges,0.07174103,1.928259015,1102,41,1143,0.035870515,0.964129508,,,,,,,,,,,,,,,,,Supreme Judicial Council Iraq,
Iraq,Western Asia and Northern Africa,IRQ,2024,total,Judges,0.073378839,1.926621199,1129,43,1172,0.036689419,0.963310599,,,,,,,,,,,,,,,,,"Supreme Judicial Council Iraq, https://sjc.iq/Judicial-system-en.php",
Ireland,Northern America and Europe,IRL,2016,low,Judges,0.713286698,1.286713243,92,51,143,0.356643349,0.643356621,,,,,,,,,,,,,,,,,Council of Europe CEPEJ-STAT,
Ireland,Northern America and Europe,IRL,2016,total,Judges,0.703703701,1.296296239,105,57,162,0.351851851,0.648148119,,,,,,,,,,,,,,,,,Council of Europe CEPEJ-STAT,
Ireland,Northern America and Europe,IRL,2016,supreme,Judges,0.888888896,1.111111164,5,4,9,0.444444448,0.555555582,,,,,,,,,,,,,,,,,Council of Europe CEPEJ-STAT,
Ireland,Northern America and Europe,IRL,2016,high,Judges,0.400000006,1.600000024,8,2,10,0.200000003,0.800000012,,,,,,,,,,,,,,,,,Council of Europe CEPEJ-STAT,
Ireland,Northern America and Europe,IRL,2018,low,Judges,0.760563374,1.239436626,88,54,142,0.380281687,0.619718313,,,,,,,,,,,,,,,,,Council of Europe CEPEJ-STAT,
Ireland,Northern America and Europe,IRL,2018,high,Judges,1,1,5,5,10,0.5,0.5,,,,,,,,,,,,,,,,,Council of Europe CEPEJ-STAT,
Ireland,Northern America and Europe,IRL,2018,supreme,Judges,0.75,1.25,5,3,8,0.375,0.625,,,,,,,,,,,,,,,,,Council of Europe CEPEJ-STAT,
Ireland,Northern America and Europe,IRL,2018,total,Judges,0.774999976,1.225000024,98,62,160,0.387499988,0.612500012,,,,,,,,,,,,,,,,,Council of Europe CEPEJ-STAT,
Ireland,Northern America and Europe,IRL,2020,high,Judges,1,1,8,8,16,0.5,0.5,,,,,,,,,,,,,,,,,Council of Europe CEPEJ-STAT,
Ireland,Northern America and Europe,IRL,2020,total,Judges,0.785276055,1.214723945,99,64,163,0.392638028,0.607361972,,,,,,,,,,,,,,,,,Council of Europe CEPEJ-STAT,
Ireland,Northern America and Europe,IRL,2020,supreme,Judges,0.666666687,1.333333373,6,3,9,0.333333343,0.666666687,,,,,,,,,,,,,,,,,Council of Europe CEPEJ-STAT,
Ireland,Northern America and Europe,IRL,2020,low,Judges,0.768115938,1.231884003,85,53,138,0.384057969,0.615942001,,,,,,,,,,,,,,,,,Council of Europe CEPEJ-STAT,
Ireland,Northern America and Europe,IRL,2022,high,Judges,1.125,0.875,7,9,16,0.5625,0.4375,,,,,,,,,,,,,,,,,Council of Europe CEPEJ-STAT,
Ireland,Northern America and Europe,IRL,2022,low,Judges,0.83561641,1.164383531,85,61,146,0.417808205,0.582191765,,,,,,,,,,,,,,,,,Council of Europe CEPEJ-STAT,
Ireland,Northern America and Europe,IRL,2022,supreme,Judges,0.666666687,1.333333373,6,3,9,0.333333343,0.666666687,,,,,,,,,,,,,,,,,Council of Europe CEPEJ-STAT,
Ireland,Northern America and Europe,IRL,2022,total,Judges,0.853801191,1.146198869,98,73,171,0.426900595,0.573099434,,,,,,,,,,,,,,,,,Council of Europe CEPEJ-STAT,
Israel,Western Asia and Northern Africa,ISR,2016,high,Judges,0.922330081,1.077669859,111,95,206,0.461165041,0.538834929,,,,,,,,,,,,,,,,,Council of Europe CEPEJ-STAT,
Israel,Western Asia and Northern Africa,ISR,2016,total,Judges,1.039455771,0.960544229,353,382,735,0.519727886,0.480272114,,,,,,,,,,,,,,,,,Council of Europe CEPEJ-STAT,
Israel,Western Asia and Northern Africa,ISR,2016,low,Judges,1.1015625,0.8984375,230,282,512,0.55078125,0.44921875,,,,,,,,,,,,,,,,,Council of Europe CEPEJ-STAT,
Israel,Western Asia and Northern Africa,ISR,2016,supreme,Judges,0.588235319,1.411764741,12,5,17,0.294117659,0.70588237,,,,,,,,,,,,,,,,,Council of Europe CEPEJ-STAT,
Israel,Western Asia and Northern Africa,ISR,2018,supreme,Judges,0.5,1.5,12,4,16,0.25,0.75,,,,,,,,,,,,,,,,,Council of Europe CEPEJ-STAT,
Israel,Western Asia and Northern Africa,ISR,2018,total,Judges,1.028416753,0.971583247,359,380,739,0.514208376,0.485791624,,,,,,,,,,,,,,,,,Council of Europe CEPEJ-STAT,
Israel,Western Asia and Northern Africa,ISR,2018,low,Judges,1.100990057,0.899009883,227,278,505,0.550495028,0.449504942,,,,,,,,,,,,,,,,,Council of Europe CEPEJ-STAT,
Israel,Western Asia and Northern Africa,ISR,2018,high,Judges,0.899082541,1.100917459,120,98,218,0.449541271,0.550458729,,,,,,,,,,,,,,,,,Council of Europe CEPEJ-STAT,
Israel,Western Asia and Northern Africa,ISR,2020,high,Judges,0.923809528,1.076190472,113,97,210,0.461904764,0.538095236,,,,,,,,,,,,,,,,,Council of Europe CEPEJ-STAT,
Israel,Western Asia and Northern Africa,ISR,2020,supreme,Judges,0.5,1.5,12,4,16,0.25,0.75,,,,,,,,,,,,,,,,,Council of Europe CEPEJ-STAT,
Israel,Western Asia and Northern Africa,ISR,2020,total,Judges,1.031900167,0.968099833,349,372,721,0.515950084,0.484049916,,,,,,,,,,,,,,,,,Council of Europe CEPEJ-STAT,
Israel,Western Asia and Northern Africa,ISR,2020,low,Judges,1.094949484,0.905050516,224,271,495,0.547474742,0.452525258,,,,,,,,,,,,,,,,,Council of Europe CEPEJ-STAT,
Israel,Western Asia and Northern Africa,ISR,2021,supreme,Judges,0.615384638,1.384615421,9,4,13,0.307692319,0.692307711,0,0,1,6,6,,,,1,,,33,,,,,Judges and Registrars Division,"The Israeli Judicial system is comprised of three levels of courts: The Supreme Court, District Courts and Magistrates' Courts. The Supreme Court is the highest Court of the State of Israel. It also serves as the High Court of Justice (HCJ), hearing petitions against various governmental authorities and tribunals as the first (and only) instance on some such matters. The President of the Supreme Court heads the entire judicial system. Justice Esther Hayut currently serves in this role. District Courts hear appeals and also serve as courts of first instance for certain civil, criminal and administrative cases. Judges of the National Labor Court are listed as District Court Judges (9 judges). Magistrates' Courts serve as courts of first instance for criminal and civil cases within their jurisdiction, and also act as traffic, municipal, family, juvenile and small claims courts. Family Court Judges and Regional Labor Court Judges are listed as Magistrates' Court Judges (71 judges). Please note: 1. One of the Registrars of the Supreme Court holds an appointment as a Magistrates' Court judge. 2. For legal reasons, the Courts Administration does not independently collect data regarding the proportions of people with disabilities within the judiciary. Such data can only be obtained through the National Insurance Institute."
Israel,Western Asia and Northern Africa,ISR,2021,supreme,Registrars,1,1,1,1,2,0.5,0.5,0,2,0,0,0,,,,0,,,33,,,,,Judges and Registrars Division,"The Israeli Judicial system is comprised of three levels of courts: The Supreme Court, District Courts and Magistrates' Courts. The Supreme Court is the highest Court of the State of Israel. It also serves as the High Court of Justice (HCJ), hearing petitions against various governmental authorities and tribunals as the first (and only) instance on some such matters. The President of the Supreme Court heads the entire judicial system. Justice Esther Hayut currently serves in this role. District Courts hear appeals and also serve as courts of first instance for certain civil, criminal and administrative cases. Judges of the National Labor Court are listed as District Court Judges (9 judges). Magistrates' Courts serve as courts of first instance for criminal and civil cases within their jurisdiction, and also act as traffic, municipal, family, juvenile and small claims courts. Family Court Judges and Regional Labor Court Judges are listed as Magistrates' Court Judges (71 judges). Please note: 1. One of the Registrars of the Supreme Court holds an appointment as a Magistrates' Court judge. 2. For legal reasons, the Courts Administration does not independently collect data regarding the proportions of people with disabilities within the judiciary. Such data can only be obtained through the National Insurance Institute."
Israel,Western Asia and Northern Africa,ISR,2021,low,Judges,1.088122606,0.911877394,238,284,522,0.544061303,0.455938697,0,50,322,117,33,,,,50,,,33,,,,,Judges and Registrars Division,"The Israeli Judicial system is comprised of three levels of courts: The Supreme Court, District Courts and Magistrates' Courts. The Supreme Court is the highest Court of the State of Israel. It also serves as the High Court of Justice (HCJ), hearing petitions against various governmental authorities and tribunals as the first (and only) instance on some such matters. The President of the Supreme Court heads the entire judicial system. Justice Esther Hayut currently serves in this role. District Courts hear appeals and also serve as courts of first instance for certain civil, criminal and administrative cases. Judges of the National Labor Court are listed as District Court Judges (9 judges). Magistrates' Courts serve as courts of first instance for criminal and civil cases within their jurisdiction, and also act as traffic, municipal, family, juvenile and small claims courts. Family Court Judges and Regional Labor Court Judges are listed as Magistrates' Court Judges (71 judges). Please note: 1. One of the Registrars of the Supreme Court holds an appointment as a Magistrates' Court judge. 2. For legal reasons, the Courts Administration does not independently collect data regarding the proportions of people with disabilities within the judiciary. Such data can only be obtained through the National Insurance Institute."
Israel,Western Asia and Northern Africa,ISR,2021,high,Judges,0.948356807,1.051643133,112,101,213,0.474178404,0.525821567,0,2,67,116,28,,,,13,,,33,,,,,Judges and Registrars Division,"The Israeli Judicial system is comprised of three levels of courts: The Supreme Court, District Courts and Magistrates' Courts. The Supreme Court is the highest Court of the State of Israel. It also serves as the High Court of Justice (HCJ), hearing petitions against various governmental authorities and tribunals as the first (and only) instance on some such matters. The President of the Supreme Court heads the entire judicial system. Justice Esther Hayut currently serves in this role. District Courts hear appeals and also serve as courts of first instance for certain civil, criminal and administrative cases. Judges of the National Labor Court are listed as District Court Judges (9 judges). Magistrates' Courts serve as courts of first instance for criminal and civil cases within their jurisdiction, and also act as traffic, municipal, family, juvenile and small claims courts. Family Court Judges and Regional Labor Court Judges are listed as Magistrates' Court Judges (71 judges). Please note: 1. One of the Registrars of the Supreme Court holds an appointment as a Magistrates' Court judge. 2. For legal reasons, the Courts Administration does not independently collect data regarding the proportions of people with disabilities within the judiciary. Such data can only be obtained through the National Insurance Institute."
Israel,Western Asia and Northern Africa,ISR,2021,low,Registrars,1.285714269,0.714285731,25,45,70,0.642857134,0.357142866,0,31,31,7,1,,,,8,,,33,,,,,Judges and Registrars Division,"The Israeli Judicial system is comprised of three levels of courts: The Supreme Court, District Courts and Magistrates' Courts. The Supreme Court is the highest Court of the State of Israel. It also serves as the High Court of Justice (HCJ), hearing petitions against various governmental authorities and tribunals as the first (and only) instance on some such matters. The President of the Supreme Court heads the entire judicial system. Justice Esther Hayut currently serves in this role. District Courts hear appeals and also serve as courts of first instance for certain civil, criminal and administrative cases. Judges of the National Labor Court are listed as District Court Judges (9 judges). Magistrates' Courts serve as courts of first instance for criminal and civil cases within their jurisdiction, and also act as traffic, municipal, family, juvenile and small claims courts. Family Court Judges and Regional Labor Court Judges are listed as Magistrates' Court Judges (71 judges). Please note: 1. One of the Registrars of the Supreme Court holds an appointment as a Magistrates' Court judge. 2. For legal reasons, the Courts Administration does not independently collect data regarding the proportions of people with disabilities within the judiciary. Such data can only be obtained through the National Insurance Institute."
Israel,Western Asia and Northern Africa,ISR,2021,total,Judges,1.040106893,0.959893048,359,389,748,0.520053446,0.479946524,0,52,390,239,67,,,,64,,,33,,,,,Judges and Registrars Division,"The Israeli Judicial system is comprised of three levels of courts: The Supreme Court, District Courts and Magistrates' Courts. The Supreme Court is the highest Court of the State of Israel. It also serves as the High Court of Justice (HCJ), hearing petitions against various governmental authorities and tribunals as the first (and only) instance on some such matters. The President of the Supreme Court heads the entire judicial system. Justice Esther Hayut currently serves in this role. District Courts hear appeals and also serve as courts of first instance for certain civil, criminal and administrative cases. Judges of the National Labor Court are listed as District Court Judges (9 judges). Magistrates' Courts serve as courts of first instance for criminal and civil cases within their jurisdiction, and also act as traffic, municipal, family, juvenile and small claims courts. Family Court Judges and Regional Labor Court Judges are listed as Magistrates' Court Judges (71 judges). Please note: 1. One of the Registrars of the Supreme Court holds an appointment as a Magistrates' Court judge. 2. For legal reasons, the Courts Administration does not independently collect data regarding the proportions of people with disabilities within the judiciary. Such data can only be obtained through the National Insurance Institute."
Israel,Western Asia and Northern Africa,ISR,2021,total,Registrars,1.277777791,0.722222209,26,46,72,0.638888896,0.361111104,0,33,31,7,1,,,,8,,,33,,,,,Judges and Registrars Division,"The Israeli Judicial system is comprised of three levels of courts: The Supreme Court, District Courts and Magistrates' Courts. The Supreme Court is the highest Court of the State of Israel. It also serves as the High Court of Justice (HCJ), hearing petitions against various governmental authorities and tribunals as the first (and only) instance on some such matters. The President of the Supreme Court heads the entire judicial system. Justice Esther Hayut currently serves in this role. District Courts hear appeals and also serve as courts of first instance for certain civil, criminal and administrative cases. Judges of the National Labor Court are listed as District Court Judges (9 judges). Magistrates' Courts serve as courts of first instance for criminal and civil cases within their jurisdiction, and also act as traffic, municipal, family, juvenile and small claims courts. Family Court Judges and Regional Labor Court Judges are listed as Magistrates' Court Judges (71 judges). Please note: 1. One of the Registrars of the Supreme Court holds an appointment as a Magistrates' Court judge. 2. For legal reasons, the Courts Administration does not independently collect data regarding the proportions of people with disabilities within the judiciary. Such data can only be obtained through the National Insurance Institute."
Israel,Western Asia and Northern Africa,ISR,2022,low,Judges,1.107526898,0.892473102,249,309,558,0.553763449,0.446236551,,71,331,125,31,,,,53,,,33,,,,,Judges and Registrars Division,"The Israeli Judicial system is comprised of three levels of courts: The Supreme Court, District Courts and Magistrates' Courts. The Supreme Court is the highest Court of the State of Israel. It also serves as the High Court of Justice (HCJ), hearing petitions against various governmental authorities and tribunals as the first (and only) instance on some such matters. The President of the Supreme Court heads the entire judicial system. Justice Esther Hayut currently serves in this role. District Courts hear appeals and also serve as courts of first instance for certain civil, criminal and administrative cases. Judges of the National Labor Court are listed as District Court Judges (9 judges). Magistrates' Courts serve as courts of first instance for criminal and civil cases within their jurisdiction, and also act as traffic, municipal, family, juvenile and small claims courts. Family Court Judges and Regional Labor Court Judges are listed as Magistrates' Court Judges (138 judges). Please note: 1. One of the Registrars of the Supreme Court holds an appointment as a Magistrates' Court judge. 2. For legal reasons, the Courts Administration does not independently collect data regarding the proportions of people with disabilities within the judiciary. Such data can only be obtained through the National Insurance Institute."
Israel,Western Asia and Northern Africa,ISR,2022,supreme,Registrars,2,0,0,2,2,1,0,,2,,,,,,,,,,33,,,,,Judges and Registrars Division,"The Israeli Judicial system is comprised of three levels of courts: The Supreme Court, District Courts and Magistrates' Courts. The Supreme Court is the highest Court of the State of Israel. It also serves as the High Court of Justice (HCJ), hearing petitions against various governmental authorities and tribunals as the first (and only) instance on some such matters. The President of the Supreme Court heads the entire judicial system. Justice Esther Hayut currently serves in this role. District Courts hear appeals and also serve as courts of first instance for certain civil, criminal and administrative cases. Judges of the National Labor Court are listed as District Court Judges (9 judges). Magistrates' Courts serve as courts of first instance for criminal and civil cases within their jurisdiction, and also act as traffic, municipal, family, juvenile and small claims courts. Family Court Judges and Regional Labor Court Judges are listed as Magistrates' Court Judges (138 judges). Please note: 1. One of the Registrars of the Supreme Court holds an appointment as a Magistrates' Court judge. 2. For legal reasons, the Courts Administration does not independently collect data regarding the proportions of people with disabilities within the judiciary. Such data can only be obtained through the National Insurance Institute."
Israel,Western Asia and Northern Africa,ISR,2022,high,Judges,0.957627118,1.042372823,123,113,236,0.478813559,0.521186411,,,87,113,36,,,,15,,,33,,,,,Judges and Registrars Division,"The Israeli Judicial system is comprised of three levels of courts: The Supreme Court, District Courts and Magistrates' Courts. The Supreme Court is the highest Court of the State of Israel. It also serves as the High Court of Justice (HCJ), hearing petitions against various governmental authorities and tribunals as the first (and only) instance on some such matters. The President of the Supreme Court heads the entire judicial system. Justice Esther Hayut currently serves in this role. District Courts hear appeals and also serve as courts of first instance for certain civil, criminal and administrative cases. Judges of the National Labor Court are listed as District Court Judges (9 judges). Magistrates' Courts serve as courts of first instance for criminal and civil cases within their jurisdiction, and also act as traffic, municipal, family, juvenile and small claims courts. Family Court Judges and Regional Labor Court Judges are listed as Magistrates' Court Judges (138 judges). Please note: 1. One of the Registrars of the Supreme Court holds an appointment as a Magistrates' Court judge. 2. For legal reasons, the Courts Administration does not independently collect data regarding the proportions of people with disabilities within the judiciary. Such data can only be obtained through the National Insurance Institute."
Israel,Western Asia and Northern Africa,ISR,2022,total,Judges,1.058096409,0.941903591,381,428,809,0.529048204,0.470951796,0,71,419,248,71,,,,69,,,33,,,,,Judges and Registrars Division,"The Israeli Judicial system is comprised of three levels of courts: The Supreme Court, District Courts and Magistrates' Courts. The Supreme Court is the highest Court of the State of Israel. It also serves as the High Court of Justice (HCJ), hearing petitions against various governmental authorities and tribunals as the first (and only) instance on some such matters. The President of the Supreme Court heads the entire judicial system. Justice Esther Hayut currently serves in this role. District Courts hear appeals and also serve as courts of first instance for certain civil, criminal and administrative cases. Judges of the National Labor Court are listed as District Court Judges (9 judges). Magistrates' Courts serve as courts of first instance for criminal and civil cases within their jurisdiction, and also act as traffic, municipal, family, juvenile and small claims courts. Family Court Judges and Regional Labor Court Judges are listed as Magistrates' Court Judges (138 judges). Please note: 1. One of the Registrars of the Supreme Court holds an appointment as a Magistrates' Court judge. 2. For legal reasons, the Courts Administration does not independently collect data regarding the proportions of people with disabilities within the judiciary. Such data can only be obtained through the National Insurance Institute."
Israel,Western Asia and Northern Africa,ISR,2022,total,Registrars,1.267605662,0.732394338,26,45,71,0.633802831,0.366197169,0,33,34,3,1,,,,9,,,33,,,,,Judges and Registrars Division,"The Israeli Judicial system is comprised of three levels of courts: The Supreme Court, District Courts and Magistrates' Courts. The Supreme Court is the highest Court of the State of Israel. It also serves as the High Court of Justice (HCJ), hearing petitions against various governmental authorities and tribunals as the first (and only) instance on some such matters. The President of the Supreme Court heads the entire judicial system. Justice Esther Hayut currently serves in this role. District Courts hear appeals and also serve as courts of first instance for certain civil, criminal and administrative cases. Judges of the National Labor Court are listed as District Court Judges (9 judges). Magistrates' Courts serve as courts of first instance for criminal and civil cases within their jurisdiction, and also act as traffic, municipal, family, juvenile and small claims courts. Family Court Judges and Regional Labor Court Judges are listed as Magistrates' Court Judges (138 judges). Please note: 1. One of the Registrars of the Supreme Court holds an appointment as a Magistrates' Court judge. 2. For legal reasons, the Courts Administration does not independently collect data regarding the proportions of people with disabilities within the judiciary. Such data can only be obtained through the National Insurance Institute."
Israel,Western Asia and Northern Africa,ISR,2022,supreme,Judges,0.800000012,1.200000048,9,6,15,0.400000006,0.600000024,,,1,10,4,,,,1,,,33,,,,,Judges and Registrars Division,"The Israeli Judicial system is comprised of three levels of courts: The Supreme Court, District Courts and Magistrates' Courts. The Supreme Court is the highest Court of the State of Israel. It also serves as the High Court of Justice (HCJ), hearing petitions against various governmental authorities and tribunals as the first (and only) instance on some such matters. The President of the Supreme Court heads the entire judicial system. Justice Esther Hayut currently serves in this role. District Courts hear appeals and also serve as courts of first instance for certain civil, criminal and administrative cases. Judges of the National Labor Court are listed as District Court Judges (9 judges). Magistrates' Courts serve as courts of first instance for criminal and civil cases within their jurisdiction, and also act as traffic, municipal, family, juvenile and small claims courts. Family Court Judges and Regional Labor Court Judges are listed as Magistrates' Court Judges (138 judges). Please note: 1. One of the Registrars of the Supreme Court holds an appointment as a Magistrates' Court judge. 2. For legal reasons, the Courts Administration does not independently collect data regarding the proportions of people with disabilities within the judiciary. Such data can only be obtained through the National Insurance Institute."
Israel,Western Asia and Northern Africa,ISR,2022,low,Registrars,1.246376753,0.753623188,26,43,69,0.623188376,0.376811594,,31,34,3,1,,,,9,,,33,,,,,Judges and Registrars Division,"The Israeli Judicial system is comprised of three levels of courts: The Supreme Court, District Courts and Magistrates' Courts. The Supreme Court is the highest Court of the State of Israel. It also serves as the High Court of Justice (HCJ), hearing petitions against various governmental authorities and tribunals as the first (and only) instance on some such matters. The President of the Supreme Court heads the entire judicial system. Justice Esther Hayut currently serves in this role. District Courts hear appeals and also serve as courts of first instance for certain civil, criminal and administrative cases. Judges of the National Labor Court are listed as District Court Judges (9 judges). Magistrates' Courts serve as courts of first instance for criminal and civil cases within their jurisdiction, and also act as traffic, municipal, family, juvenile and small claims courts. Family Court Judges and Regional Labor Court Judges are listed as Magistrates' Court Judges (138 judges). Please note: 1. One of the Registrars of the Supreme Court holds an appointment as a Magistrates' Court judge. 2. For legal reasons, the Courts Administration does not independently collect data regarding the proportions of people with disabilities within the judiciary. Such data can only be obtained through the National Insurance Institute."
Israel,Western Asia and Northern Africa,ISR,2023,total,Judges,1.063775539,0.936224461,367,417,784,0.53188777,0.46811223,0,47,397,263,77,,,,68,,,33,,,,,judges and registrars' division,"The Israeli Judicial system has three levels of courts: The Supreme Court, highest Court in Israel, also serves as the High Court of Justice, hearing petitions against governmental authorities. The President of the Supreme Court heads the judicial system. Justice Esther Hayut currently serves in this role. District Courts hear appeals and serve as courts of first instance for certain civil, criminal and administrative cases. National Labor Court judges are listed as District Court Judges. Magistrates' Courts serve as courts of first instance for certain criminal and civil cases. Regional Labor Court judges are listed as Magistrates' Court Judges. Please note: 1. One Registrar of the Supreme Court holds an appointment as a Magistrates' Court judge. 2. Data regarding the proportions of people with disabilities is not collected for legal reasons."
Israel,Western Asia and Northern Africa,ISR,2023,supreme,Registrars,2,0,0,2,2,1,0,0,1,1,0,0,,,,0,,,33,,,,,judges and registrars' division,"The Israeli Judicial system has three levels of courts: The Supreme Court, highest Court in Israel, also serves as the High Court of Justice, hearing petitions against governmental authorities. The President of the Supreme Court heads the judicial system. Justice Esther Hayut currently serves in this role. District Courts hear appeals and serve as courts of first instance for certain civil, criminal and administrative cases. National Labor Court judges are listed as District Court Judges. Magistrates' Courts serve as courts of first instance for certain criminal and civil cases. Regional Labor Court judges are listed as Magistrates' Court Judges. Please note: 1. One Registrar of the Supreme Court holds an appointment as a Magistrates' Court judge. 2. Data regarding the proportions of people with disabilities is not collected for legal reasons."
Israel,Western Asia and Northern Africa,ISR,2023,low,Judges,1.111111164,0.888888896,240,300,540,0.555555582,0.444444448,0,47,319,137,37,,,,52,,,33,,,,,judges and registrars' division,"The Israeli Judicial system has three levels of courts: The Supreme Court, highest Court in Israel, also serves as the High Court of Justice, hearing petitions against governmental authorities. The President of the Supreme Court heads the judicial system. Justice Esther Hayut currently serves in this role. District Courts hear appeals and serve as courts of first instance for certain civil, criminal and administrative cases. National Labor Court judges are listed as District Court Judges. Magistrates' Courts serve as courts of first instance for certain criminal and civil cases. Regional Labor Court judges are listed as Magistrates' Court Judges. Please note: 1. One Registrar of the Supreme Court holds an appointment as a Magistrates' Court judge. 2. Data regarding the proportions of people with disabilities is not collected for legal reasons."
Israel,Western Asia and Northern Africa,ISR,2023,supreme,Judges,0.800000012,1.200000048,9,6,15,0.400000006,0.600000024,0,0,1,8,6,,,,1,,,33,,,,,judges and registrars' division,"The Israeli Judicial system has three levels of courts: The Supreme Court, highest Court in Israel, also serves as the High Court of Justice, hearing petitions against governmental authorities. The President of the Supreme Court heads the judicial system. Justice Esther Hayut currently serves in this role. District Courts hear appeals and serve as courts of first instance for certain civil, criminal and administrative cases. National Labor Court judges are listed as District Court Judges. Magistrates' Courts serve as courts of first instance for certain criminal and civil cases. Regional Labor Court judges are listed as Magistrates' Court Judges. Please note: 1. One Registrar of the Supreme Court holds an appointment as a Magistrates' Court judge. 2. Data regarding the proportions of people with disabilities is not collected for legal reasons."
Israel,Western Asia and Northern Africa,ISR,2023,high,Judges,0.969432294,1.030567646,118,111,229,0.484716147,0.515283823,0,0,77,118,34,,,,15,,,33,,,,,judges and registrars' division,"The Israeli Judicial system has three levels of courts: The Supreme Court, highest Court in Israel, also serves as the High Court of Justice, hearing petitions against governmental authorities. The President of the Supreme Court heads the judicial system. Justice Esther Hayut currently serves in this role. District Courts hear appeals and serve as courts of first instance for certain civil, criminal and administrative cases. National Labor Court judges are listed as District Court Judges. Magistrates' Courts serve as courts of first instance for certain criminal and civil cases. Regional Labor Court judges are listed as Magistrates' Court Judges. Please note: 1. One Registrar of the Supreme Court holds an appointment as a Magistrates' Court judge. 2. Data regarding the proportions of people with disabilities is not collected for legal reasons."
Israel,Western Asia and Northern Africa,ISR,2023,total,Registrars,1.287671208,0.712328792,26,47,73,0.643835604,0.356164396,0,24,44,3,2,,,,9,,,33,,,,,judges and registrars' division,"The Israeli Judicial system has three levels of courts: The Supreme Court, highest Court in Israel, also serves as the High Court of Justice, hearing petitions against governmental authorities. The President of the Supreme Court heads the judicial system. Justice Esther Hayut currently serves in this role. District Courts hear appeals and serve as courts of first instance for certain civil, criminal and administrative cases. National Labor Court judges are listed as District Court Judges. Magistrates' Courts serve as courts of first instance for certain criminal and civil cases. Regional Labor Court judges are listed as Magistrates' Court Judges. Please note: 1. One Registrar of the Supreme Court holds an appointment as a Magistrates' Court judge. 2. Data regarding the proportions of people with disabilities is not collected for legal reasons."
Israel,Western Asia and Northern Africa,ISR,2023,low,Registrars,1.267605662,0.732394338,26,45,71,0.633802831,0.366197169,0,23,43,3,2,,,,9,,,33,,,,,judges and registrars' division,"The Israeli Judicial system has three levels of courts: The Supreme Court, highest Court in Israel, also serves as the High Court of Justice, hearing petitions against governmental authorities. The President of the Supreme Court heads the judicial system. Justice Esther Hayut currently serves in this role. District Courts hear appeals and serve as courts of first instance for certain civil, criminal and administrative cases. National Labor Court judges are listed as District Court Judges. Magistrates' Courts serve as courts of first instance for certain criminal and civil cases. Regional Labor Court judges are listed as Magistrates' Court Judges. Please note: 1. One Registrar of the Supreme Court holds an appointment as a Magistrates' Court judge. 2. Data regarding the proportions of people with disabilities is not collected for legal reasons."
Israel,Western Asia and Northern Africa,ISR,2024,supreme,Registrars,2,0,0,1,1,1,0,,1,,,,,,,,,,32.2,,,,,judges and registrars' division,"The Israeli Judicial system has three levels of courts: The Supreme Court, which is the highest Court in Israel, serves as a Court of Appeals as well as the High Court of Justice, hearing petitions against governmental authorities. The President of the Supreme Court heads the judicial system. Justice Isaac Amit currently serves in this role as an Acting President.. District Courts hear appeals and serve as courts of first instance for certain civil, criminal and administrative cases. National Labor Court judges are listed as District Court Judges. Magistrates' Courts serve as courts of first instance for certain criminal and civil cases. Regional Labor Court judges are listed as Magistrates' Court Judges. Please note: 1. One Registrar of the Supreme Court holds an appointment as a Magistrates' Court judge. 2. Data regarding the proportions of people with disabilities is not collected for legal reasons."
